R01_0200024546,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024359,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024360,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024495,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024494,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024517,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024518,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024547,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024561,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
R01_0200024560,http://sapcpa.acceptatie.ns.nl:80,NSC_CPA_200,https://sapcca-ssl-acc.ns.nl,NSC_CCA_300,ACC_NAL
